Time,Root,Expiry,Type,Strike,Qty,Price,Notional,Bid,Ask,Side,Volatility,Change,Delta,Open Interest,Exchange,Condition,Execution,Description,Hedge Price
09:30:07.6430000,TSLA,18-Oct-24,C,220,3,4.88,1464,4.80,4.95,Mid,39.7,-0.0501,0.5883,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.83
09:30:07.6430000,TSLA,18-Oct-24,C,220,4,4.88,1952,4.80,4.95,Mid,39.7,-0.0501,0.5883,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.83
09:30:07.6830000,TSLA,18-Oct-24,C,222.5,3,3.57,1071,3.55,3.65,Mid,39.7,-0.0554,0.4852,10097,CBOE,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.83
09:30:07.7860000,TSLA,18-Oct-24,C,220,2,4.95,990,4.95,5.00,Bid,40.4,-0.0325,0.5871,25782,ISE_GEMINI,AutoExecution,,,221.83
09:30:07.8320000,TSLA,18-Oct-24,C,227.5,3,1.84,552,1.78,1.84,Ask,41.1,-0.0399,0.2973,9522,CBOE,MultiLeg,Price Improvement Auction,Multi Leg Auction,221.83
09:30:07.8320000,TSLA,18-Oct-24,C,227.5,3,1.84,552,1.78,1.84,Ask,41.1,-0.0399,0.2973,9522,CBOE,MultiLeg,Price Improvement Auction,Multi Leg Auction,221.83
09:30:07.9340000,TSLA,25-Oct-24,C,260,1,0.94,94,0.90,0.94,Ask,62.2,-0.0117,0.0857,5643,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.83
09:30:07.9580000,TSLA,22-Nov-24,C,250,2,6.38,1276,5.95,6.90,Mid,52.7,-0.0057,0.2857,794,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.83
09:30:07.9580000,TSLA,22-Nov-24,C,265,2,3.78,756,3.25,4.25,Mid,53.5,-0.0042,0.188,233,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.83
09:30:07.9580000,TSLA,22-Nov-24,C,240,1,8.85,885,8.50,9.20,Mid,51.7,-0.0191,0.3673,686,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.83
09:30:08.0060000,TSLA,18-Oct-24,C,227.5,3,1.82,546,1.82,1.83,Bid,40.9,-0.0452,0.2962,9522,ISE_GEMINI,AutoExecution,,,221.83
09:30:08.0130000,TSLA,18-Oct-24,C,217.5,5,6.47,3235,6.40,6.55,Mid,40.1,-0.0378,0.6849,11189,CBOE,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.83
09:30:08.1200000,TSLA,18-Oct-24,C,252.5,1,0.11,11,0.11,0.12,Bid,57.9,-0.0549,0.0213,7592,PEARL,AutoExecution,,,221.79
09:30:08.1430000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.60,3.65,Bid,40.2,-0.0435,0.4839,10097,NASDAQ_OMX_BX,AutoExecution,,,221.79
09:30:08.1690000,TSLA,17-Apr-25,C,245,5,25.70,12850,25.40,25.95,Mid,52.2,-0.0048,0.4896,358,AMEX,AutoExecution,,,221.79
09:30:08.1690000,TSLA,17-Apr-25,C,245,1,25.70,2570,25.40,25.95,Mid,52.2,-0.0048,0.4896,358,AMEX,AutoExecution,,,221.79
09:30:08.1740000,TSLA,25-Oct-24,P,245,1,25.45,2545,25.00,25.90,Mid,61.1,-0.0105,-0.8075,2905,AMEX,AutoExecution,,,221.79
09:30:08.1780000,TSLA,15-Nov-24,C,255,2,4.50,900,4.50,4.60,Bid,54.2,-0.0114,0.2284,37054,PEARL,AutoExecution,,,221.79
09:30:08.1780000,TSLA,18-Oct-24,C,220,1,4.95,495,4.80,4.95,Ask,40.7,-0.0267,0.585,25782,BOX,AutoExecution,,,221.79
09:30:08.2010000,TSLA,18-Oct-24,C,227.5,1,1.79,179,1.77,1.84,Mid,40.7,-0.0496,0.2937,9522,AMEX,AutoExecution,,,221.79
09:30:08.2160000,TSLA,25-Oct-24,C,220,1,10.75,1075,10.65,10.75,Ask,61.4,-0.0168,0.5563,8043,ISE_GEMINI,AutoExecution,,,221.79
09:30:08.2300000,TSLA,18-Oct-24,C,220,1,4.83,483,4.80,4.95,Mid,39.4,-0.0569,0.5872,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.79
09:30:08.2440000,TSLA,18-Oct-24,C,222.5,1,3.59,359,3.55,3.65,Mid,40.1,-0.046,0.4839,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.79
09:30:08.2440000,TSLA,18-Oct-24,C,222.5,1,3.59,359,3.55,3.65,Mid,40.1,-0.046,0.4839,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.79
09:30:08.2440000,TSLA,18-Oct-24,C,222.5,1,3.59,359,3.55,3.65,Mid,40.1,-0.046,0.4839,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.79
09:30:08.2440000,TSLA,18-Oct-24,C,222.5,2,3.59,718,3.55,3.65,Mid,40.1,-0.046,0.4839,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.79
09:30:08.2470000,TSLA,25-Oct-24,P,200,1,2.12,212,2.05,2.12,Ask,62.2,0.007,-0.1565,12487,AMEX,AutoExecution,,,221.79
09:30:08.2470000,TSLA,25-Oct-24,P,200,1,2.12,212,2.05,2.12,Ask,62.2,0.007,-0.1565,12487,AMEX,AutoExecution,,,221.79
09:30:08.2500000,TSLA,29-Nov-24,C,220,1,17.70,1770,17.10,18.40,Mid,51.5,-0.0198,0.5669,509,AMEX,AutoExecution,,,221.79
09:30:08.2720000,TSLA,25-Oct-24,C,225,10,8.43,8430,8.30,8.50,Mid,61.5,-0.0063,0.475,3396,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.79
09:30:08.3140000,TSLA,18-Oct-24,C,220,1,4.95,495,4.80,4.95,Ask,40.7,-0.0267,0.585,25782,BOX,AutoExecution,,,221.79
09:30:08.3810000,TSLA,01-Nov-24,P,190,1,1.57,157,1.57,1.66,Bid,58.2,-0.0103,-0.1046,996,NONE,AutoExecution,,,221.78
09:30:08.4270000,TSLA,18-Oct-24,P,197.5,1,0.12,12,0.12,0.14,Bid,55.2,0.0194,-0.0233,3450,CBOE,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:08.5340000,TSLA,18-Oct-24,C,222.5,4,3.59,1436,3.55,3.60,Mid,40.1,-0.0449,0.4835,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:08.5340000,TSLA,18-Oct-24,C,222.5,4,3.59,1436,3.55,3.60,Mid,40.1,-0.0449,0.4835,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.78
09:30:08.6940000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.55,3.60,Ask,40.5,-0.0374,0.4819,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.74
09:30:08.7110000,TSLA,18-Oct-24,C,222.5,6,3.55,2130,3.55,3.65,Bid,39.8,-0.0537,0.4828,10097,NASDAQ,AutoExecution,,,221.77
09:30:08.7120000,TSLA,18-Oct-24,C,222.5,15,3.55,5325,3.55,3.65,Bid,39.8,-0.0537,0.4828,10097,BATS,AutoExecution,,,221.77
09:30:08.7130000,TSLA,17-Jan-25,C,220,4,25.00,10000,25.00,25.15,Bid,51.3,-0.006,0.5818,13563,AMEX,AutoExecution,,,221.77
09:30:08.7210000,TSLA,18-Oct-24,C,222.5,1,3.55,355,3.50,3.65,Mid,39.8,-0.0537,0.4828,10097,EDGX,AutoExecution,,,221.77
09:30:08.7660000,TSLA,18-Oct-24,C,222.5,1,3.50,350,3.50,3.65,Bid,39.4,-0.0633,0.4814,10097,MIAX,IntermarketSweep,,,221.75
09:30:08.7730000,TSLA,25-Oct-24,C,235,3,4.70,1410,4.70,4.85,Bid,60.5,-0.0249,0.3184,5240,BOX,AutoExecution,,,221.75
09:30:08.8260000,TSLA,18-Oct-24,P,220,1,3.05,305,2.97,3.05,Ask,40.3,-0.0237,-0.4171,17494,AMEX,AutoExecution,,,221.75
09:30:08.8650000,TSLA,18-Oct-24,P,220,1,3.00,300,2.97,3.05,Mid,39.8,-0.0364,-0.4163,17494,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:08.8730000,TSLA,18-Oct-24,C,217.5,1,6.45,645,6.45,6.50,Bid,40.6,-0.0268,0.6801,11189,ARCA,AutoExecution,,,221.75
09:30:08.9210000,TSLA,18-Oct-24,C,227.5,5,1.81,905,1.76,1.84,Mid,41.1,-0.0404,0.2941,9522,BATS,AutoExecution,,,221.75
09:30:09.0940000,TSLA,18-Oct-24,C,222.5,1,3.59,359,3.55,3.65,Mid,40.3,-0.041,0.4822,10097,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.1570000,TSLA,25-Oct-24,P,222.5,1,9.95,995,9.90,10.05,Mid,61.7,0.0014,-0.4867,2029,AMEX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.1900000,TSLA,18-Oct-24,C,220,1,4.88,488,4.80,4.90,Mid,40.2,-0.0378,0.584,25782,AMEX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.2070000,TSLA,18-Oct-24,C,217.5,1,6.50,650,6.35,6.50,Ask,41.2,-0.0128,0.678,11189,MERCURY,AutoExecution,,,221.75
09:30:09.2150000,TSLA,18-Oct-24,P,220,5,3.00,1500,2.97,3.05,Mid,39.8,-0.0364,-0.4163,17494,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.2150000,TSLA,18-Oct-24,C,227.5,5,1.78,890,1.78,1.81,Bid,40.8,-0.0483,0.2923,9522,EDGX,AutoExecution,,,221.75
09:30:09.3060000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.60,3.60,Other,40.4,-0.0385,0.4823,10097,EMERALD,AutoExecution,,,221.75
09:30:09.3090000,TSLA,18-Oct-24,C,222.5,1,3.65,365,3.55,3.60,Above,40.9,-0.0261,0.4827,10097,MIAX,IntermarketSweep,,,221.75
09:30:09.3090000,TSLA,18-Oct-24,C,222.5,1,3.65,365,3.55,3.60,Above,40.9,-0.0261,0.4827,10097,MIAX,IntermarketSweep,,,221.75
09:30:09.3090000,TSLA,18-Oct-24,C,222.5,1,3.65,365,3.55,3.60,Above,40.9,-0.0261,0.4827,10097,MIAX,IntermarketSweep,,,221.75
09:30:09.3090000,TSLA,18-Oct-24,C,222.5,1,3.65,365,3.55,3.60,Above,40.9,-0.0261,0.4827,10097,MIAX,IntermarketSweep,,,221.75
09:30:09.3440000,TSLA,18-Oct-24,C,220,5,4.88,2440,4.80,4.90,Mid,40.2,-0.0378,0.584,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.3440000,TSLA,18-Oct-24,C,220,5,4.88,2440,4.80,4.90,Mid,40.2,-0.0378,0.584,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.3440000,TSLA,18-Oct-24,C,220,10,4.87,4870,4.80,4.90,Mid,40.1,-0.0403,0.5842,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.3440000,TSLA,18-Oct-24,C,220,10,4.87,4870,4.80,4.90,Mid,40.1,-0.0403,0.5842,25782,EDGX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.4510000,TSLA,18-Oct-24,C,220,1,4.85,485,4.85,4.90,Bid,39.9,-0.0453,0.5845,25782,BOX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.4900000,TSLA,25-Oct-24,C,220,1,10.75,1075,10.65,10.85,Mid,61.6,-0.0141,0.5555,8043,BATS,AutoExecution,,,221.75
09:30:09.4980000,TSLA,18-Oct-24,P,220,1,3.05,305,2.97,3.05,Ask,40.3,-0.0237,-0.4171,17494,AMEX,AutoExecution,,,221.75
09:30:09.5700000,TSLA,18-Oct-24,C,220,1,4.90,490,4.85,4.90,Ask,40.4,-0.0327,0.5837,25782,MIAX,AutoExecution,,,221.75
09:30:09.5700000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.60,3.60,Other,40.4,-0.0385,0.4823,10097,PEARL,AutoExecution,,,221.75
09:30:09.5800000,TSLA,18-Oct-24,C,227.5,1,1.79,179,1.79,1.81,Bid,40.9,-0.0457,0.2929,9522,EMERALD,AutoExecution,,,221.75
09:30:09.5880000,TSLA,18-Oct-24,C,227.5,2,1.78,356,1.78,1.81,Bid,40.8,-0.0483,0.2923,9522,MERCURY,AutoExecution,,,221.75
09:30:09.6920000,TSLA,18-Oct-24,C,227.5,1,1.79,179,1.78,1.79,Ask,40.9,-0.0457,0.2929,9522,EMERALD,AutoExecution,,,221.75
09:30:09.6930000,TSLA,18-Oct-24,C,227.5,4,1.81,724,1.78,1.81,Ask,41.1,-0.0404,0.2941,9522,PEARL,AutoExecution,,,221.75
09:30:09.6980000,TSLA,18-Oct-24,C,220,2,4.84,968,4.80,4.90,Mid,39.8,-0.0478,0.5847,25782,PHLX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.7090000,TSLA,18-Oct-24,C,217.5,1,6.35,635,6.35,6.50,Bid,39.4,-0.0549,0.6846,11189,AMEX,AutoExecution,,,221.75
09:30:09.7090000,TSLA,18-Oct-24,C,217.5,5,6.35,3175,6.35,6.50,Bid,39.4,-0.0549,0.6846,11189,AMEX,AutoExecution,,,221.75
09:30:09.7090000,TSLA,18-Oct-24,C,217.5,1,6.35,635,6.35,6.50,Bid,39.4,-0.0549,0.6846,11189,ARCA,AutoExecution,,,221.75
09:30:09.7090000,TSLA,18-Oct-24,C,217.5,1,6.35,635,6.35,6.50,Bid,39.4,-0.0549,0.6846,11189,ARCA,AutoExecution,,,221.75
09:30:09.7090000,TSLA,18-Oct-24,C,217.5,5,6.35,3175,6.35,6.50,Bid,39.4,-0.0549,0.6846,11189,ARCA,AutoExecution,,,221.75
09:30:09.7100000,TSLA,18-Oct-24,C,217.5,6,6.35,3810,6.35,6.50,Bid,39.4,-0.0549,0.6846,11189,NASDAQ,AutoExecution,,,221.75
09:30:09.7560000,TSLA,18-Oct-24,C,227.5,50,1.79,8950,1.78,1.81,Mid,40.9,-0.0457,0.2929,9522,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.8090000,TSLA,18-Oct-24,C,217.5,43,6.40,27520,6.35,6.50,Mid,40.0,-0.0408,0.6823,11189,CBOE,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.75
09:30:09.9300000,TSLA,20-Jun-25,C,200,1,51.70,5170,51.25,51.70,Ask,53.6,0.0098,0.6988,8520,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:09.9610000,TSLA,25-Oct-24,C,235,1,4.70,470,4.70,4.85,Bid,60.5,-0.0246,0.3183,5240,BOX,AutoExecution,,,221.74
09:30:10.0060000,TSLA,18-Oct-24,C,220,5,4.80,2400,4.80,4.95,Bid,39.4,-0.0564,0.5849,25782,ARCA,AutoExecution,,,221.74
09:30:10.0300000,TSLA,18-Oct-24,P,222.5,1,4.23,423,4.15,4.25,Mid,40.0,-0.0447,-0.5199,3802,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.0300000,TSLA,18-Oct-24,C,222.5,1,3.61,361,3.55,3.65,Mid,40.6,-0.0349,0.482,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.0410000,TSLA,18-Oct-24,P,220,3,3.04,912,2.98,3.05,Mid,40.2,-0.0273,-0.4173,17494,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.0410000,TSLA,18-Oct-24,C,222.5,3,3.61,1083,3.55,3.65,Mid,40.6,-0.0349,0.482,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.0430000,TSLA,18-Oct-24,P,220,1,3.05,305,3.00,3.05,Ask,40.3,-0.0248,-0.4175,17494,MERCURY,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.0430000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.60,3.65,Bid,40.5,-0.0374,0.4819,10097,MERCURY,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.0770000,TSLA,18-Oct-24,C,222.5,3,3.62,1086,3.55,3.65,Mid,40.7,-0.0324,0.4821,10097,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.0770000,TSLA,18-Oct-24,P,220,3,3.03,909,2.98,3.05,Mid,40.1,-0.0299,-0.4171,17494,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.0790000,TSLA,18-Oct-24,C,222.5,1,3.61,361,3.55,3.65,Mid,40.6,-0.0349,0.482,10097,MIAX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.0790000,TSLA,18-Oct-24,P,220,1,3.04,304,2.98,3.05,Mid,40.2,-0.0273,-0.4173,17494,MIAX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.0820000,TSLA,18-Oct-24,C,222.5,1,3.61,361,3.55,3.65,Mid,40.6,-0.0349,0.482,10097,EMERALD,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.0820000,TSLA,18-Oct-24,P,220,1,3.04,304,2.98,3.05,Mid,40.2,-0.0273,-0.4173,17494,EMERALD,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.1180000,TSLA,18-Oct-24,P,222.5,1,4.24,424,4.15,4.25,Mid,40.1,-0.0422,-0.5198,3802,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.1180000,TSLA,18-Oct-24,C,222.5,1,3.62,362,3.55,3.65,Mid,40.7,-0.0324,0.4821,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.1310000,TSLA,18-Oct-24,C,222.5,2,3.60,720,3.60,3.65,Bid,40.5,-0.0374,0.4819,10097,PHLX,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.1310000,TSLA,18-Oct-24,P,220,2,3.05,610,3.00,3.05,Ask,40.3,-0.0248,-0.4175,17494,PHLX,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.2020000,TSLA,18-Oct-24,C,222.5,1,3.62,362,3.60,3.65,Mid,40.7,-0.0324,0.4821,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2020000,TSLA,18-Oct-24,P,220,1,3.05,305,3.00,3.05,Ask,40.3,-0.0248,-0.4175,17494,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2600000,TSLA,18-Oct-24,C,222.5,1,3.65,365,3.60,3.65,Ask,41.0,-0.025,0.4824,10097,BOX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2600000,TSLA,18-Oct-24,P,220,1,3.02,302,3.00,3.05,Mid,39.9,-0.0327,-0.4169,17494,BOX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2600000,TSLA,18-Oct-24,C,222.5,5,3.60,1800,3.60,3.65,Bid,40.5,-0.0374,0.4819,10097,BATS,AutoExecution,,,221.74
09:30:10.2610000,TSLA,18-Oct-24,C,222.5,1,3.63,363,3.60,3.65,Mid,40.8,-0.03,0.4822,10097,MERCURY,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2610000,TSLA,18-Oct-24,P,220,1,3.04,304,3.00,3.05,Mid,40.2,-0.0273,-0.4173,17494,MERCURY,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2780000,TSLA,18-Oct-24,C,222.5,1,3.63,363,3.60,3.65,Mid,40.8,-0.03,0.4822,10097,EMERALD,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2780000,TSLA,18-Oct-24,P,220,1,3.04,304,3.00,3.05,Mid,40.2,-0.0273,-0.4173,17494,EMERALD,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2780000,TSLA,18-Oct-24,C,222.5,4,3.63,1452,3.60,3.65,Mid,40.8,-0.03,0.4822,10097,C2,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2780000,TSLA,18-Oct-24,P,220,4,3.02,1208,3.00,3.05,Mid,39.9,-0.0327,-0.4169,17494,C2,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2780000,TSLA,18-Oct-24,C,222.5,1,3.63,363,3.60,3.65,Mid,40.8,-0.03,0.4822,10097,MIAX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2780000,TSLA,18-Oct-24,P,220,1,3.04,304,3.00,3.05,Mid,40.2,-0.0273,-0.4173,17494,MIAX,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2820000,TSLA,18-Oct-24,P,220,1,3.04,304,3.00,3.05,Mid,40.2,-0.0273,-0.4173,17494,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.2820000,TSLA,18-Oct-24,C,222.5,1,3.63,363,3.60,3.65,Mid,40.8,-0.03,0.4822,10097,ISE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.3510000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.60,3.65,Bid,40.5,-0.0374,0.4819,10097,MERCURY,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.3510000,TSLA,18-Oct-24,P,222.5,1,4.25,425,4.20,4.25,Ask,40.3,-0.039,-0.5196,3802,MERCURY,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.3520000,TSLA,18-Oct-24,P,220,1,3.05,305,3.00,3.05,Ask,40.3,-0.0248,-0.4175,17494,BOX,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.3520000,TSLA,18-Oct-24,P,222.5,1,4.25,425,4.20,4.25,Ask,40.3,-0.039,-0.5196,3802,BOX,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.3520000,TSLA,18-Oct-24,C,222.5,1,3.61,361,3.60,3.65,Mid,40.6,-0.0349,0.482,10097,BOX,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.3520000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.60,3.65,Bid,40.5,-0.0374,0.4819,10097,BOX,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.3530000,TSLA,18-Oct-24,C,222.5,4,3.60,1440,3.55,3.60,Ask,40.5,-0.0374,0.4819,10097,CBOE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.3530000,TSLA,18-Oct-24,P,220,4,3.05,1220,3.00,3.05,Ask,40.3,-0.0248,-0.4175,17494,CBOE,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.3820000,TSLA,18-Oct-24,C,222.5,1,3.62,362,3.55,3.65,Mid,40.7,-0.0324,0.4821,10097,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.3820000,TSLA,18-Oct-24,P,222.5,1,4.24,424,4.20,4.25,Mid,40.1,-0.0422,-0.5198,3802,ARCA,MultiLeg,Complex Order Book,Multi Leg Auto-Electronic Trade,221.74
09:30:10.3960000,TSLA,18-Oct-24,C,220,1,4.88,488,4.80,4.95,Mid,40.3,-0.0363,0.5835,25782,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.74
09:30:10.3960000,TSLA,18-Oct-24,C,220,1,4.88,488,4.80,4.95,Mid,40.3,-0.0363,0.5835,25782,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.74
09:30:10.3960000,TSLA,18-Oct-24,C,220,1,4.88,488,4.80,4.95,Mid,40.3,-0.0363,0.5835,25782,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.74
09:30:10.3970000,TSLA,18-Oct-24,C,222.5,1,3.65,365,3.55,3.65,Ask,41.0,-0.025,0.4824,10097,MIAX,IntermarketSweep,,,221.74
09:30:10.4650000,TSLA,25-Oct-24,C,242.5,1,2.93,293,2.93,3.05,Bid,60.4,-0.0206,0.2222,2664,EDGX,AutoExecution,,,221.74
09:30:10.4840000,TSLA,18-Oct-24,P,222.5,1,4.25,425,4.20,4.25,Ask,40.3,-0.039,-0.5196,3802,BOX,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.4840000,TSLA,18-Oct-24,C,222.5,1,3.61,361,3.60,3.65,Mid,40.6,-0.0349,0.482,10097,BOX,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.74
09:30:10.5370000,TSLA,18-Oct-24,C,222.5,1,3.59,359,3.60,3.65,Below,40.4,-0.0376,0.4811,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.72
09:30:10.5370000,TSLA,18-Oct-24,C,222.5,2,3.59,718,3.60,3.65,Below,40.4,-0.0376,0.4811,10097,MIAX,Regular,Price Improvement Auction,Single Leg Auction Non ISO,221.72
09:30:10.5440000,TSLA,18-Oct-24,P,220,1,3.05,305,3.00,3.05,Ask,40.1,-0.028,-0.4185,17494,NASDAQ_OMX_BX,AutoExecution,,,221.71
09:30:10.5440000,TSLA,18-Oct-24,C,222.5,1,3.60,360,3.60,3.65,Bid,40.6,-0.034,0.4809,10097,MERCURY,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.71
09:30:10.5440000,TSLA,18-Oct-24,P,222.5,1,4.25,425,4.20,4.25,Ask,40.1,-0.0438,-0.5211,3802,MERCURY,MultiLeg,Against Market Quotes,Multi Leg Auto-Electronic Trade Against Single Leg(s),221.71
09:30:10.5440000,TSLA,18-Oct-24,P,222.5,1,4.25,425,4.20,4.25,Ask,40.1,-0.0438,-0.5211,3802,NASDAQ_OMX_BX,AutoExecution,,,221.71
09:30:10.5440000,TSLA,18-Oct-24,P,220,1,3.05,305,3.00,3.05,Ask,40.1,-0.028,-0.4185,17494,NASDAQ,AutoExecution,,,221.71
09:30:10.5440000,TSLA,18-Oct-24,P,222.5,3,4.25,1275,4.20,4.25,Ask,40.1,-0.0438,-0.5211,3802,MIAX,AutoExecution,,,221.71
09:30:10.5440000,TSLA,18-Oct-24,P,222.5,5,4.25,2125,4.20,4.25,Ask,40.1,-0.0438,-0.5211,3802,ARCA,AutoExecution,,,221.71
09:30:10.5500000,TSLA,18-Oct-24,P,220,1,3.05,305,3.00,3.05,Ask,39.9,-0.0345,-0.4205,17494,BOX,AutoExecution,,,221.65
09:30:10.5530000,TSLA,18-Oct-24,P,220,2,3.05,610,3.00,3.05,Ask,39.7,-0.0382,-0.4217,17494,BATS,AutoExecution,,,221.61
